Person.id|Comment.id|creationDate
10995116277907|687194851113|1318314969176
10995116278570|687194851113|1318224499315
10995116278785|687194851113|1318016830636
10995116279125|687194851113|1318027334853
13194139534185|687194851113|1318067251667
13194139534257|687194851113|1318067741983
13194139534382|687194851113|1318190181462
13194139534548|687194851113|1318335473356
13194139534624|687194851113|1318003711311
13194139534724|687194851113|1318141688516
15393162788893|687194851113|1318218045023
15393162789274|687194851113|1317976042388
15393162789953|687194851113|1318030574506
15393162789983|687194851113|1318223645076
15393162790289|687194851113|1318001715661
17592186044857|687194851113|1318370333548
17592186045096|687194851113|1318357133362
17592186045408|687194851113|1318263412433
17592186045578|687194851113|1317983086022
19791209300020|687194851113|1318185656476
19791209300404|687194851113|1318099430984
19791209300851|687194851113|1318018029390
19791209300990|687194851113|1318050408322
19791209301252|687194851113|1318014793662
19791209301374|687194851113|1318066231126
19791209301605|687194851113|1318185084967
21990232555639|687194851113|1319756472032
21990232555658|687194851113|1319138824228
21990232555803|687194851113|1320068342952
21990232555834|687194851113|1320096386652
21990232556252|687194851113|1318060213338
24189255811500|687194851113|1327366275471
24189255811566|687194851113|1322785338618
24189255812657|687194851113|1325899994570
26388279066936|687194851113|1330295731551
26388279066989|687194851113|1332544071513
26388279067534|687194851113|1328066729419
26388279067708|687194851113|1329538355506
26388279067868|687194851113|1330124531909
26388279068053|687194851113|1328915857642
28587302322471|687194851113|1337431664879
28587302322537|687194851113|1335631916765
28587302322837|687194851113|1336487992582
28587302323579|687194851113|1335061489938
30786325578617|687194851113|1340141926341
30786325579399|687194851113|1341953866378
32985348833670|687194851113|1347466087790
32985348834301|687194851113|1346016881205
32985348834536|687194851113|1346404097921
32985348834794|687194851113|1347387647925
2199023256125|687194851177|1318001545426
2199023256437|687194851177|1317923171957
2199023256456|687194851177|1318247602792
2199023256520|687194851177|1317922371104
2199023256816|687194851177|1317980879136
4398046511587|687194851177|1318162001640
4398046512267|687194851177|1318243509393
4398046512356|687194851177|1318232659698
4398046512440|687194851177|1318134365069
4398046512440|687194851196|1318362848946
6597069767117|687194851196|1317891783199
19791209301252|687194851237|1318069952395
1161|412316944708|1295647388269
6597069767242|412316944708|1295347946828
6597069768211|412316944708|1295383427487
8796093023017|412316944708|1295295867897
13194139534191|412316944708|1299047118057
19791209301374|412316944708|1314379384399
26388279067534|412316944708|1326496129929
1161|206158514510|1278447123721
6597069767242|206158514510|1281096031590
6597069768211|206158514510|1282281396358
8796093023017|206158514510|1289206719743
13194139534191|206158514510|1298621201256
19791209301374|206158514510|1314332741279
26388279067534|206158514510|1326704561216
465|274877991619|1287329595353
1161|274877991619|1287767275943
2199023256300|274877991619|1287312482834
4398046512548|274877991619|1287554372699
26388279067426|274877991619|1332462725262
28587302322548|274877991619|1336548988018
28587302322870|274877991619|1336526718531
30786325578932|274877991619|1339464374856
465|206158514897|1282204075879
465|274877991658|1286973094479
2199023256437|755914328834|1321593172391
2199023256437|343597468445|1292241866217
1161|618475375495|1313069081557
19791209301605|618475375495|1313731883856
28587302323291|618475375495|1334276197055
32985348833931|274877991856|1345478739386
10995116279390|481036422094|1301514607184
17592186045238|343597468649|1306132738389
2199023255688|1030792236090|1342029816621
6597069767572|962072759392|1338955089944
6597069768087|893353282688|1332325366154
21990232555686|618475375790|1317812050388
8796093022749|274877992153|1289053691990
8796093023060|274877992153|1286228522078
10995116279390|274877992153|1295076771972
13194139533588|274877992153|1298851772226
13194139533817|274877992153|1298428264350
13194139534279|274877992153|1295987017858
13194139534853|274877992153|1301337063864
15393162789401|274877992153|1304007837051
15393162790221|274877992153|1302891175692
17592186044897|274877992153|1311257431528
17592186045238|274877992153|1306180687484
17592186045551|274877992153|1307207017253
19791209300199|274877992153|1311434775652
21990232555524|274877992153|1318697102582
21990232555686|274877992153|1317667069801
21990232557038|274877992153|1316475423534
24189255811079|274877992153|1325805402417
24189255811719|274877992153|1323509459473
1242|343597468896|1293763199116
6597069768087|274877992184|1286543578376
1050|481036422438|1301151045469
1125|481036422438|1301159739181
1242|481036422438|1301439089527
1564|481036422438|1301174537373
2199023255688|481036422438|1301270134018
2199023255898|481036422438|1301247797113
2199023256816|481036422438|1301200035901
2199023256872|481036422438|1301303000005
2199023257206|481036422438|1301152703729
4398046511700|481036422438|1301353767528
4398046511904|481036422438|1301217636750
4398046512162|481036422438|1301295883945
6597069767572|481036422438|1301202048391
6597069767729|481036422438|1301292979633
6597069768087|481036422438|1301210690428
6597069768129|481036422438|1301225117080
6597069768275|481036422438|1301575807282
8796093022367|481036422438|1301655157757
8796093022467|481036422438|1301529364889
8796093022749|481036422438|1301185998278
8796093023060|481036422438|1301174834928
10995116279390|481036422438|1301174059077
13194139533588|481036422438|1301155425289
13194139533817|481036422438|1301151877667
13194139534279|481036422438|1301226925376
13194139534853|481036422438|1301632132285
15393162789401|481036422438|1303851956505
15393162790221|481036422438|1302871434421
17592186044897|481036422438|1311224471023
17592186045238|481036422438|1306269460845
17592186045551|481036422438|1307191100798
19791209300199|481036422438|1311350991741
21990232555524|481036422438|1318805144920
21990232555686|481036422438|1317706280212
21990232557038|481036422438|1316506904961
24189255811079|481036422438|1325277232793
24189255811719|481036422438|1323283325921
24189255812669|481036422438|1327489194206
26388279066928|481036422438|1327186984129
26388279067534|481036422438|1327132272064
28587302322718|481036422438|1336520970561
28587302323441|481036422438|1334052937864
30786325577752|481036422438|1338602247817
30786325578608|481036422438|1341994142649
30786325578737|481036422438|1341793345111
32985348833438|481036422438|1342890035217
32985348833931|481036422438|1345444712913
32985348833995|481036422438|1345736389363
32985348834375|481036422438|1344442509577
32985348834655|481036422438|1346950303169
4398046511904|274877992264|1286544166452
2199023257206|343597469017|1293753729609
4398046511700|343597469017|1293781065137
26388279067534|412316945892|1327132146988
28587302322718|412316945892|1336355395540
28587302323441|412316945892|1334125414837
30786325577752|412316945892|1338646254459
30786325578608|412316945892|1341762839882
6597069768087|412316945893|1295267402170
6597069768087|481036422640|1301449309461
8796093022749|481036422646|1301526589832
8796093023060|481036422646|1301245070292
10995116279390|481036422646|1301171507405
13194139533588|481036422646|1301364972471
13194139533817|481036422646|1301168636810
13194139534279|481036422646|1301383366620
13194139534853|481036422646|1301570789831
15393162789401|481036422646|1303727545948
15393162790221|481036422646|1302727422583
17592186044897|481036422646|1311191605297
2199023256077|962072759824|1336595183482
8796093023493|962072759824|1336825807578
13194139533574|962072759824|1336748494884
13194139534982|962072759824|1336700954089
15393162789569|962072759824|1336834046982
19791209300402|962072759824|1336589758767
2199023256816|618475376412|1311799791070
28587302322974|618475376435|1338500017585
28587302323035|618475376435|1336791761118
28587302323283|618475376435|1335518120216
28587302323385|618475376435|1331651622101
30786325579297|618475376435|1342255060310
24189255812556|618475376439|1323898072235
26388279067183|618475376439|1327570137459
10995116279227|343597469537|1293892201354
13194139533433|343597469537|1298663878548
13194139533535|343597469537|1295045909642
13194139533584|343597469537|1299902145963
13194139533653|343597469537|1296091330700
13194139534142|343597469537|1297960217336
13194139534154|343597469537|1296734032535
13194139534548|343597469537|1297462449326
13194139534730|343597469537|1297330362228
15393162789560|343597469537|1301890251656
15393162790223|343597469537|1304746694356
15393162790406|343597469537|1302684746309
17592186044459|343597469537|1309023167537
17592186044532|343597469537|1309264758815
17592186044551|343597469537|1308647599980
17592186045864|343597469537|1307523591326
19791209300004|343597469537|1315108249537
19791209300081|343597469537|1312611928803
19791209300814|343597469537|1310544608863
19791209301519|343597469537|1310601175004
19791209301563|343597469537|1311357179852
21990232555586|343597469537|1317109621896
21990232556410|343597469537|1316446528378
24189255811778|343597469537|1323726792806
24189255812226|343597469537|1323770085390
24189255812361|343597469537|1323231372129
24189255812556|343597469537|1323575983060
26388279067183|343597469537|1327392739100
26388279067378|343597469537|1328308881803
26388279067551|343597469537|1329841387920
26388279067618|343597469537|1329220069739
28587302322552|343597469537|1334167662164
28587302322974|343597469537|1338613145292
28587302323035|343597469537|1336872166380
28587302323283|343597469537|1335333000139
28587302323385|343597469537|1331854983232
30786325579297|343597469537|1342220021203
32985348833438|343597469537|1343102336246
32985348833975|343597469537|1343035637263
32985348834483|343597469537|1343976226008
28587302323385|893353283485|1335811879250
19791209300081|755914330026|1321836311783
8796093023893|549755899870|1308963584757
10995116277882|549755899870|1308684072348
10995116278184|549755899870|1309005029449
10995116278799|549755899870|1308805656655
10995116278981|549755899870|1308839563955
10995116279227|549755899870|1308657089966
13194139533433|549755899870|1308918587756
13194139533535|549755899882|1309099772006
13194139533584|549755899882|1308983033672
13194139533653|549755899882|1308752165297
6597069767347|549755899908|1309027045916
8796093022661|549755899908|1308814735216
8796093022765|549755899908|1309145727697
8796093022938|549755899908|1309036924596
8796093023493|549755899908|1308829660131
8796093023893|549755899908|1308756480871
10995116277882|549755899908|1308779541498
10995116278184|549755899908|1308802682499
10995116278799|549755899908|1308808300374
10995116278981|549755899908|1308736315828
10995116279227|549755899908|1308844852369
13194139533433|549755899908|1308755995016
13194139533535|549755899908|1308761770000
13194139533584|549755899908|1309053819259
13194139533653|549755899908|1309156260605
13194139534142|549755899908|1308759691096
13194139534154|549755899908|1308815957707
13194139534548|549755899908|1308751916631
13194139534730|549755899908|1308734375451
15393162789560|549755899908|1308750620455
15393162790223|549755899908|1308901808442
15393162790406|549755899908|1309035236962
17592186044459|549755899908|1308920616128
17592186044532|549755899908|1309522449755
17592186044551|549755899908|1308854077435
17592186045864|549755899908|1309071199495
19791209300004|549755899908|1315217371217
19791209300081|549755899908|1312846950191
19791209300814|549755899908|1310809029553
250|687194853398|1318081264565
2199023256181|687194853398|1317963855305
2199023256456|687194853398|1318156810087
2199023256776|687194853398|1317965811657
2199023256816|687194853398|1318116873316
4398046511667|687194853398|1317945079170
4398046512267|687194853398|1317917803016
6597069766821|687194853398|1317911705605
6597069767242|687194853398|1318027407112
6597069767347|687194853398|1318309803565
8796093022661|687194853398|1317910071971
8796093022765|687194853398|1318089358108
8796093022938|687194853398|1318194283078
8796093023493|687194853398|1317902610732
8796093023893|687194853398|1318041018984
10995116277882|687194853398|1318045196549
10995116278184|687194853398|1318013008042
10995116278799|687194853398|1318084849658
10995116278981|687194853398|1318040083905
10995116279227|687194853398|1318009700487
13194139533433|687194853398|1318249481138
13194139533535|687194853398|1317984610157
13194139533584|687194853398|1318264771890
13194139533653|687194853398|1318113790490
13194139534142|687194853398|1318169732409
13194139534154|687194853398|1318236877821
13194139534548|687194853398|1317923083825
13194139534730|687194853398|1317974006936
15393162789560|687194853398|1318195650287
15393162790223|687194853398|1318172323196
15393162790406|687194853398|1318131345353
17592186044459|687194853398|1318010775755
17592186044532|687194853398|1318030466174
17592186044551|687194853398|1318110701806
17592186045864|687194853398|1318151211929
19791209300004|687194853398|1318006212553
19791209300081|687194853398|1317997867283
19791209300814|687194853398|1317905933200
19791209301519|687194853398|1317931846486
19791209301563|687194853398|1318020545074
21990232555586|687194853398|1317955219653
21990232556410|687194853398|1318026034097
24189255811778|687194853398|1323727902297
24189255812226|687194853398|1323859645619
24189255812361|687194853398|1323157705299
24189255812556|687194853398|1323544478209
26388279067183|687194853398|1327502670032
26388279067378|687194853398|1328470724425
26388279067551|687194853398|1329702887105
26388279067618|687194853398|1329223462576
28587302322552|687194853398|1334395710044
28587302322974|687194853398|1338368909685
28587302323035|687194853398|1336914506476
28587302323283|687194853398|1335511617925
28587302323385|687194853398|1331908420545
30786325579297|687194853398|1342135329881
32985348833438|687194853398|1343103873051
32985348833975|687194853398|1343067279717
32985348834483|687194853398|1344145589905
2199023256181|687194853421|1318409840404
21990232556410|549755899973|1316675611334
26388279067551|549755900065|1329926684675
28587302322974|549755900131|1338398027225
19791209300004|549755900160|1315193082692
6597069767347|549755900169|1308756118859
8796093022661|549755900169|1308721751925
8796093022765|549755900169|1308935521593
8796093022938|549755900169|1308982277561
8796093023493|549755900169|1308938552746
8796093023893|549755900169|1309084335473
10995116277882|549755900169|1309052807853
10995116278184|549755900169|1308771967305
28587302322552|549755900179|1334163580852
21990232555524|412316946972|1319124929924
6597069766678|824633807460|1328923679604
6597069766720|824633807460|1328692838191
6597069768129|824633807460|1328714956468
8796093023907|824633807460|1328945692895
13194139533439|824633807460|1328859750276
17592186044994|824633807460|1328875547891
17592186045382|824633807460|1328779254935
17592186045497|824633807460|1328996614495
6597069766678|618475377272|1313673453627
6597069767341|755914330809|1321671582885
8796093022887|755914330809|1321550251229
8796093023000|962072761044|1341709633193
10995116279125|962072761044|1341795434722
17592186045238|962072761044|1341728699637
17592186045693|962072761044|1342210512232
19791209301374|962072761044|1341712647006
19791209301592|962072761044|1341803018332
24189255811254|962072761044|1341757947480
15393162789604|755914330973|1324428991870
17592186044994|755914330973|1324274791556
26388279067534|755914330973|1327033823698
21990232556528|962072761407|1341261470061
296|755914331222|1325145168524
2199023256277|755914331222|1325185972927
2199023256347|755914331222|1325038849563
2199023256881|755914331222|1325213219858
4398046511163|755914331222|1325194110399
4398046511667|755914331222|1325100572304
4398046512573|755914331222|1325039887473
8796093022765|755914331222|1325268435871
10995116278799|755914331222|1325198613163
10995116279192|755914331222|1325302532987
13194139533535|755914331222|1325116488080
13194139534142|755914331222|1325221581383
15393162790406|755914331222|1325050496981
17592186044425|755914331222|1325035949209
17592186044459|755914331222|1325390531697
17592186045865|755914331222|1325220346111
19791209300370|755914331222|1325153539198
21990232556528|755914331222|1325039729459
26388279066795|755914331222|1332952812449
26388279066885|755914331222|1330242755123
26388279066928|755914331222|1329064494916
26388279067771|755914331222|1330899066123
26388279068009|755914331222|1327862167774
26388279068034|755914331222|1332029059118
28587302322288|755914331222|1334301815766
28587302323035|755914331222|1335100145698
28587302323345|755914331222|1336397019869
30786325578329|755914331222|1340479108992
30786325579247|755914331222|1340592532822
296|893353284732|1332631413193
2199023256277|893353284732|1332949125998
2199023256347|893353284732|1332847377080
2199023256881|893353284732|1332849750868
4398046511163|893353284732|1332622038670
4398046511667|893353284732|1332777841026
4398046512573|893353284732|1332728662182
8796093022765|893353284732|1332855141615
10995116278799|893353284732|1332833058033
10995116279192|893353284732|1332666436420
13194139533535|893353284732|1332894066049
13194139534142|893353284732|1332757949294
15393162790406|893353284732|1332612158412
17592186044425|893353284732|1332603134818
17592186044459|893353284732|1332606974256
17592186045865|893353284732|1332622139236
19791209300370|893353284732|1332642016890
21990232556528|893353284732|1332963901072
26388279066795|893353284732|1332845918530
26388279066885|893353284732|1332768606155
26388279066928|893353284732|1332813098827
26388279067771|893353284732|1332628142946
26388279068009|893353284732|1332755729577
26388279068034|893353284732|1332689183287
28587302322288|893353284732|1334302072696
28587302323035|893353284732|1335097688981
28587302323345|893353284732|1336470818929
30786325578329|893353284732|1340129242241
30786325579247|893353284732|1340422639814
4398046511163|893353284742|1334215846064
2199023256347|893353284748|1334159122068
2199023256881|893353284748|1334168304356
4398046511163|893353284748|1334459743241
28587302323035|1030792238250|1344453743523
2199023257206|824633808084|1326664634573
1564|1030792238325|1343961276863
2199023257206|1030792238325|1343900195249
6597069766733|1030792238325|1343757756002
6597069767747|1030792238325|1344008710306
6597069767851|1030792238325|1343966082963
8796093023851|1030792238325|1343880412720
10995116278291|1030792238325|1343883852325
15393162790476|1030792238325|1343855557147
17592186044868|1030792238325|1344020187173
17592186045408|1030792238325|1343803477419
24189255811566|1030792238325|1344065098121
150|137439041310|1278069332846
4398046512201|137439041310|1278027559687
32985348833314|137439041314|1345230448190
21990232556410|893353285415|1335629899955
32985348833798|481036425029|1347195898703
1573|481036425047|1304562991375
870|481036425055|1304567200183
1222|481036425055|1304817096635
1573|481036425055|1304606894081
2199023255898|481036425055|1304871298600
2199023256077|481036425055|1304427802131
2199023256086|481036425055|1304481723274
2199023256849|481036425055|1304555789291
2199023256872|481036425055|1304488289333
2199023257206|481036425055|1304492451078
4398046511941|481036425055|1304586041584
4398046512167|481036425055|1304616333458
4398046512568|481036425055|1304628353700
4398046512764|481036425055|1304464099893
6597069766983|481036425055|1304542528340
6597069767242|481036425055|1304619894223
6597069767884|481036425055|1304668267748
8796093022467|481036425055|1304521219116
8796093022641|481036425055|1304894547639
8796093022647|481036425055|1304475944195
8796093023560|481036425055|1304813936626
8796093023907|481036425055|1304462530997
10995116278224|481036425055|1304476691518
10995116278336|481036425055|1304433107101
10995116278973|481036425055|1304461948754
10995116279093|481036425055|1304462548443
10995116279193|481036425055|1304531628980
13194139533432|481036425055|1304578344874
13194139533493|481036425055|1304766228970
13194139533725|481036425055|1304423265738
13194139533834|481036425055|1304427651632
13194139534267|481036425055|1304457668131
13194139534270|481036425055|1304420668143
15393162789604|481036425055|1304563072901
15393162789614|481036425055|1304477765614
15393162789951|481036425055|1304908800464
15393162790347|481036425055|1304508916805
15393162790438|481036425055|1304481088276
17592186044592|481036425055|1309908971961
17592186045360|481036425055|1306143041832
17592186045981|481036425055|1310669602902
19791209300058|481036425055|1315782017198
19791209300091|481036425055|1315155477437
19791209300483|481036425055|1316797825028
8796093022647|755914332039|1323831657195
24189255811663|755914332065|1324639322449
318|755914332068|1323334308692
407|755914332068|1323641329540
870|755914332068|1323357137613
1222|755914332068|1323301024622
1573|755914332068|1323334042790
2199023255898|755914332068|1323369704514
2199023256077|755914332068|1323330444619
2199023256086|755914332068|1323439309715
2199023256849|755914332068|1323323277889
2199023256872|755914332068|1323592456961
2199023257206|755914332068|1323426370241
4398046511941|755914332068|1323617146345
4398046512167|755914332068|1323298531924
4398046512568|755914332068|1323364816423
4398046512764|755914332068|1323796923241
6597069766983|755914332068|1323355633814
6597069767242|755914332068|1323610752325
6597069767884|755914332068|1323313720562
8796093022467|755914332068|1323626325941
8796093022641|755914332068|1323600786276
8796093022647|755914332068|1323328498531
8796093023560|755914332068|1323499201309
8796093023907|755914332068|1323305684543
10995116278224|755914332068|1323578925355
10995116278336|755914332068|1323605509095
10995116278973|755914332068|1323596994837
10995116279093|755914332068|1323741917672
10995116279193|755914332068|1323477930952
13194139533432|755914332068|1323372710084
13194139533493|755914332068|1323341719034
13194139533725|755914332068|1323535795436
13194139533834|755914332068|1323437740421
13194139534267|755914332068|1323292880498
13194139534270|755914332068|1323325183240
15393162789604|755914332068|1323294752162
15393162789614|755914332068|1323524343031
15393162789951|755914332068|1323434904473
15393162790347|755914332068|1323310722510
15393162790438|755914332068|1323433120081
17592186044592|755914332068|1323649599577
17592186045360|755914332068|1323358507143
17592186045981|755914332068|1323598146070
19791209300058|755914332068|1323458554565
19791209300091|755914332068|1323392797083
19791209300483|755914332068|1323517597571
19791209301454|755914332068|1323383922479
21990232555851|755914332068|1323661271618
21990232555889|755914332068|1323419389496
21990232556220|755914332068|1323317206795
21990232556381|755914332068|1323364112596
24189255811663|755914332068|1324594705723
24189255812587|755914332068|1326847297076
26388279066830|755914332068|1330022786952
26388279067479|755914332068|1331789165701
26388279067571|755914332068|1332266459557
26388279068296|755914332068|1331499539859
28587302322790|755914332068|1336880455150
28587302323035|755914332068|1335733084365
30786325577784|755914332068|1337568920062
30786325577877|755914332068|1338270088909
30786325578585|755914332068|1341008019459
30786325578600|755914332068|1340440441072
30786325579401|755914332068|1341810489130
32985348833559|755914332068|1345110540396
32985348833798|755914332068|1347022675873
26388279067571|412316948392|1331701823680
1573|893353285562|1334956879232
30786325577877|343597471680|1338327996665
2199023257206|1030792239089|1346712863214
4398046511941|1030792239089|1346759427627
2199023256077|824633808928|1329893151813
32985348833798|687194855466|1347133958820
318|687194855496|1316581633531
407|687194855496|1316776095445
870|687194855496|1316599430348
1222|687194855496|1316595280504
1573|687194855496|1316594774495
2199023255898|687194855496|1316636195431
2199023256077|687194855496|1316697809937
2199023256086|687194855496|1316664382473
2199023256849|687194855496|1316588148441
2199023256872|687194855496|1316822943360
2199023257206|687194855496|1316589739052
4398046511941|687194855496|1316586707817
4398046512167|687194855496|1316840198600
4398046512568|687194855496|1316870655995
4398046512764|687194855496|1316608127997
6597069766983|687194855496|1316599317257
6597069767242|687194855496|1316937110502
6597069767884|687194855496|1316675163446
8796093022467|687194855496|1316725153782
8796093022641|687194855496|1316598663332
8796093022647|687194855496|1316865254461
8796093023560|687194855496|1316697989077
8796093023907|687194855496|1316738386919
10995116278224|687194855496|1316650889891
10995116278336|687194855496|1316616978184
10995116278973|687194855496|1316705753341
10995116279093|687194855496|1316664917509
10995116279193|687194855496|1316750404986
13194139533432|687194855496|1317029261675
13194139533493|687194855496|1316678470441
13194139533725|687194855496|1316791628175
13194139533834|687194855496|1316880101002
13194139534267|687194855496|1316601530630
13194139534270|687194855496|1316617444530
15393162789604|687194855496|1316688547818
15393162789614|687194855496|1316726513882
15393162789951|687194855496|1316703146280
15393162790347|687194855496|1316666254562
15393162790438|687194855496|1316820139257
17592186044592|687194855496|1316792024659
17592186045360|687194855496|1316832164738
17592186045981|687194855496|1316595937679
19791209300058|687194855496|1316676029649
19791209300091|687194855496|1317065084121
19791209300483|687194855496|1316618386558
19791209301454|687194855496|1316591308842
21990232555851|687194855496|1320569657673
21990232555889|687194855496|1320835728701
21990232556220|687194855496|1317426142308
21990232556381|687194855496|1320411693560
24189255811663|687194855496|1324725172800
24189255812587|687194855496|1326679773850
26388279066830|687194855496|1330075239909
26388279067479|687194855496|1331816984532
26388279067571|687194855496|1331710249568
26388279068296|687194855496|1331548155252
28587302322790|687194855496|1336720380682
28587302323035|687194855496|1336037850382
30786325577784|687194855496|1337986509767
30786325577877|687194855496|1338431447830
30786325578585|687194855496|1340932147830
30786325578600|687194855496|1340555725041
21990232555889|618475378776|1320688309539
17592186045360|755914332328|1323715223909
318|1030792239292|1344844353936
407|1030792239292|1344844789395
870|1030792239292|1344886920873
1222|1030792239292|1344968512876
1573|1030792239292|1345204053720
2199023255898|1030792239292|1344920207771
2199023256077|1030792239292|1344869640501
2199023256086|1030792239292|1344989679139
2199023256849|1030792239292|1345055328748
2199023256872|1030792239292|1345067323809
2199023257206|1030792239292|1345003145492
4398046511941|1030792239292|1345059872428
4398046512167|1030792239292|1344872684477
4398046512568|1030792239292|1344868372434
4398046512764|1030792239292|1344886585035
6597069766983|1030792239292|1344944411721
6597069767242|1030792239292|1344826806605
6597069767884|1030792239292|1344893527326
8796093022467|1030792239292|1345010404013
8796093022641|1030792239292|1344939959536
8796093022647|1030792239292|1345005891113
8796093023560|1030792239292|1344931877767
8796093023907|1030792239292|1344856655457
10995116278224|1030792239292|1345137096712
10995116278336|1030792239292|1345214263063
10995116278973|1030792239292|1344972588611
10995116279093|1030792239292|1345007904506
10995116279193|1030792239292|1345003303867
13194139533432|1030792239292|1344846012744
13194139533493|1030792239292|1345060396760
13194139533725|1030792239292|1344896677930
13194139533834|1030792239292|1345310456075
13194139534267|1030792239292|1344824030752
13194139534270|1030792239292|1344957526245
15393162789604|1030792239292|1344891067157
15393162789614|1030792239292|1344876035362
15393162789951|1030792239292|1344934015581
15393162790347|1030792239292|1345038603183
15393162790438|1030792239292|1344889486955
17592186044592|1030792239292|1344876988615
17592186045360|1030792239292|1345315833808
17592186045981|1030792239292|1344958222605
19791209300058|1030792239292|1344836617533
19791209300091|1030792239292|1344854412190
19791209300483|1030792239292|1344919651805
19791209301454|1030792239292|1345019521027
21990232555851|1030792239292|1345178090163
21990232555889|1030792239292|1344832724643
21990232556220|1030792239292|1344885013294
21990232556381|1030792239292|1344934708543
24189255811663|1030792239292|1344936618607
24189255812587|1030792239292|1344954485069
26388279066830|1030792239292|1345231516386
26388279067479|1030792239292|1345299995810
26388279067571|1030792239292|1344852470100
26388279068296|1030792239292|1344880782504
28587302322790|1030792239292|1345096640625
28587302323035|1030792239292|1345020931803
30786325577784|1030792239292|1344837006855
30786325577877|1030792239292|1344870761549
30786325578585|1030792239292|1344904073162
30786325578600|1030792239292|1345171506302
30786325579401|1030792239292|1344988074475
32985348833559|1030792239292|1345084618524
32985348833798|1030792239292|1347490443174
2199023255898|549755902155|1309221429070
15393162789951|481036425442|1303068986729
19791209300483|687194855681|1318427549119
870|1030792239406|1342863326220
1222|1030792239406|1342938845503
1573|1030792239406|1343010315685
2199023255898|1030792239406|1342931216136
2199023256077|1030792239406|1342998503418
2199023256086|1030792239406|1343028626457
2199023256849|1030792239406|1342830575543
2199023256872|1030792239406|1342819648005
2199023257206|1030792239406|1342882484452
4398046511941|1030792239406|1342890036831
4398046512167|1030792239406|1343202705238
4398046512568|1030792239406|1342960086826
4398046512764|1030792239406|1342818205289
6597069766983|1030792239406|1343321258787
6597069767242|1030792239406|1342823453525
6597069767884|1030792239406|1343010221672
8796093022467|1030792239406|1342844692323
8796093022641|1030792239406|1342867962319
8796093022647|1030792239406|1342897090819
8796093023560|1030792239406|1342903656783
8796093023907|1030792239406|1342947998880
10995116278224|1030792239406|1343213495828
10995116278336|1030792239406|1342937002855
10995116278973|1030792239406|1342990091651
10995116279093|1030792239406|1343056718583
10995116279193|1030792239406|1343349018464
13194139533432|1030792239406|1343051946932
13194139533493|1030792239406|1342942136110
13194139533725|1030792239406|1343033267862
13194139533834|1030792239406|1343043419365
13194139534267|1030792239406|1342817472958
13194139534270|1030792239406|1343229813011
15393162789604|1030792239406|1342991834899
15393162789614|1030792239406|1343106203340
15393162789951|1030792239406|1343053135304
15393162790347|1030792239406|1342986850171
15393162790438|1030792239406|1342965984873
17592186044592|1030792239406|1342977120350
17592186045360|1030792239406|1342843778031
17592186045981|1030792239406|1342869105043
19791209300058|1030792239406|1342861451308
19791209300091|1030792239406|1342998682491
19791209300483|1030792239406|1342828829063
19791209301454|1030792239406|1343367872011
21990232555851|1030792239406|1343154801494
21990232555889|1030792239406|1342838643781
21990232556220|1030792239406|1342858689935
21990232556381|1030792239406|1343008997588
24189255811663|1030792239406|1342887613524
24189255812587|1030792239406|1342854130603
26388279066830|1030792239406|1343131261534
26388279067479|1030792239406|1343220440076
26388279067571|1030792239406|1342868175155
26388279068296|1030792239406|1342902723680
28587302322790|1030792239406|1343178363999
28587302323035|1030792239406|1342819640912
30786325577784|1030792239406|1343104156146
30786325577877|1030792239406|1342896786680
30786325578585|1030792239406|1342963168317
4398046511941|1030792239412|1342937650425
4398046512167|1030792239412|1342988795900
13194139534270|1030792239423|1342923583538
21990232555889|206158518673|1320788436504
13194139534270|343597472189|1298683132541
318|343597472208|1291482404116
407|343597472208|1291572144102
870|343597472208|1291544976614
1222|343597472208|1291377003822
1573|343597472208|1291426552232
2199023255898|343597472208|1291380989994
2199023256077|343597472208|1291548298291
2199023256086|343597472208|1291383624115
2199023256849|343597472208|1291498761466
2199023256872|343597472208|1291426049239
2199023257206|343597472208|1291606039220
4398046511941|343597472208|1291477599135
4398046512167|343597472208|1291349597947
4398046512568|343597472208|1291434273802
4398046512764|343597472208|1291404844249
6597069766983|343597472208|1291533135524
6597069767242|343597472208|1291444271698
6597069767884|343597472208|1291583011444
8796093022467|343597472208|1291558367702
8796093022641|343597472208|1291342609252
8796093022647|343597472208|1291569240806
8796093023560|343597472208|1291513966588
8796093023907|343597472208|1291370391685
10995116278224|343597472208|1293285947398
10995116278336|343597472208|1291415114819
10995116278973|343597472208|1292117122646
10995116279093|343597472208|1291427472780
10995116279193|343597472208|1292154832541
13194139533432|343597472208|1297841217767
13194139533493|343597472208|1299403174188
13194139533725|343597472208|1298124075917
13194139533834|343597472208|1299250469892
13194139534267|343597472208|1296198051647
13194139534270|343597472208|1298803842100
15393162789604|343597472208|1304124985057
15393162789614|343597472208|1304470813215
15393162789951|343597472208|1303262351681
15393162790347|343597472208|1304003938825
15393162790438|343597472208|1300931494102
17592186044592|343597472208|1309991559091
17592186045360|343597472208|1305691960317
17592186045981|343597472208|1310630878250
19791209300058|343597472208|1315915443145
19791209300091|343597472208|1315543160665
19791209300483|343597472208|1316734685220
19791209301454|343597472208|1312663157813
21990232555851|343597472208|1320640795134
21990232555889|343597472208|1320634736221
21990232556220|343597472208|1317573310659
21990232556381|343597472208|1320769982933
