Person.id|Person.id|creationDate
1355|13194139534076|1298794120582
1355|13194139534548|1298339856974
1355|13194139534913|1299713435885
1355|17592186045528|1309239119259
1355|17592186045792|1308732909396
1355|19791209300852|1310711705628
1355|19791209300990|1313318884105
1355|19791209301252|1311284190840
1355|24189255811726|1323045231848
1355|24189255812662|1325388071717
1355|24189255812765|1322463036884
1355|26388279067479|1331219737214
1355|26388279067534|1327446754699
1355|26388279067560|1329131820808
1355|28587302322530|1333802465719
1355|28587302323175|1335041676253
1355|28587302323281|1332496420142
1355|30786325577859|1340564222315
1355|30786325578383|1338140289554
1355|30786325578932|1339091010483
1355|30786325579101|1338872340016
1355|30786325579189|1340758729370
1355|32985348834375|1345544030973
1355|32985348834585|1342238592323
10995116278730|10995116279390|1295249105627
10995116278730|21990232556528|1319000320988
10995116278730|26388279068269|1330697802408
13194139533817|19791209300796|1313402279331
13194139533817|30786325578932|1340596231545
15393162789401|15393162789815|1304616837313
15393162789401|17592186045382|1307407975726
15393162789401|24189255811663|1323388300993
15393162790400|17592186045168|1308695798448
15393162790400|17592186045604|1309730559942
15393162790400|17592186045792|1310188922947
15393162790400|17592186045945|1307273798129
15393162790400|19791209299986|1316303311906
15393162790400|19791209300124|1315120322329
15393162790400|19791209300631|1313718241110
15393162790400|19791209300634|1313369671498
15393162790400|19791209300656|1314411710046
15393162790400|19791209301054|1313824706999
15393162790400|21990232555683|1319406303896
15393162790400|21990232556220|1316992733137
15393162790400|21990232556771|1320864031089
15393162790400|21990232556811|1319295784707
15393162790400|21990232557037|1318810989359
15393162790400|24189255811227|1323672011656
15393162790400|24189255811566|1324412497008
15393162790400|24189255811862|1322218628610
15393162790400|24189255812006|1325383334736
15393162790400|24189255812765|1323028435469
15393162790400|26388279066664|1326673129590
15393162790400|26388279066764|1330969828566
15393162790400|26388279067159|1329171091355
15393162790400|26388279067534|1327480379971
15393162790400|26388279067669|1328895915029
15393162790400|26388279067671|1331707099399
15393162790400|26388279068177|1330995486246
15393162790400|26388279068264|1330324798162
15393162790400|28587302322548|1336919964079
15393162790400|28587302322837|1335775290102
15393162790400|28587302323291|1334061003618
15393162790400|28587302323701|1333880003253
15393162790400|28587302323722|1334305874351
15393162790400|30786325578320|1343179503165
15393162790400|30786325579101|1339961867762
15393162790400|30786325579136|1340486882840
15393162790400|30786325579401|1342075684874
15393162790400|32985348833438|1344369412517
15393162790400|32985348834064|1346729467713
15393162790400|32985348834262|1344801662518
15393162790400|32985348834334|1346933351806
15393162790400|32985348834575|1345537265278
19791209299993|24189255811254|1323327353467
19791209300961|21990232555639|1318132333378
19791209300961|24189255811663|1324045693866
19791209300961|26388279067047|1328894088531
19791209300961|26388279067581|1330242533731
19791209300961|28587302322537|1333159958647
19791209300961|28587302323281|1333701084520
19791209300961|28587302323722|1333404623971
19791209300961|30786325578755|1339213662106
19791209300961|30786325578932|1338820021300
24189255811455|24189255811663|1325192037007
24189255811455|28587302322537|1335333649853
24189255811455|32985348834375|1345231202802
28587302322431|28587302322870|1334509642753
28587302322431|30786325578938|1340435355233
28587302322431|32985348833533|1342191920171
28587302322431|32985348834375|1343578066571
28587302322431|32985348834585|1343718129896
8796093022647|8796093023017|1287224690396
8796093022647|8796093023143|1289834313277
8796093022647|8796093023493|1288709613934
8796093022647|10995116279125|1293187180272
8796093022647|13194139534267|1296233952842
8796093022647|13194139534684|1297304071532
8796093022647|15393162788906|1304077129696
8796093022647|15393162789815|1304823949844
8796093022647|15393162790347|1303531610074
8796093022647|17592186045085|1307374828456
8796093022647|17592186045981|1308367089815
8796093022647|24189255811566|1323293795580
8796093022647|24189255811719|1324525644285
8796093022647|26388279066664|1327550954014
8796093022647|26388279067047|1329154642782
8796093022647|26388279067479|1332408306038
8796093022647|26388279067534|1328755009799
8796093022647|26388279068206|1328665799289
8796093022647|28587302323175|1335508541821
8796093022647|30786325578329|1339857713969
8796093022647|30786325578585|1342085373362
8796093022647|30786325578600|1341642028004
8796093022647|32985348833559|1345404547168
8796093022647|32985348834053|1343122001630
8796093022909|8796093023560|1289513834154
8796093022909|28587302322537|1334595770753
10995116279227|13194139533535|1296391393499
10995116279227|19791209300631|1315447727019
17592186045005|21990232556497|1317952936312
17592186045005|24189255811566|1324167772849
17592186045005|28587302322548|1336361590804
17592186045005|32985348834375|1345469099194
19791209300143|24189255811566|1323810318471
19791209300143|26388279066936|1331040467421
19791209300143|30786325578747|1339552865762
21990232556491|21990232556528|1320453765520
21990232556491|21990232556826|1322008125996
21990232556491|21990232557079|1321347263453
21990232556491|30786325577752|1339146974658
24189255811746|32985348834375|1343895660529
26388279066738|26388279067534|1328142059380
26388279066989|26388279067534|1333141182265
26388279066989|32985348834375|1345208052952
28587302322553|32985348834375|1345107288767
28587302322565|32985348833438|1342752700008
28587302322565|32985348834375|1343743279502
318|459|1267109227598
318|668|1266319279957
318|1274|1265407954461
318|1573|1267984275439
318|2199023256077|1272933960406
318|2199023256154|1270204520083
318|4398046511628|1280037829618
318|4398046512267|1276234546191
318|4398046512764|1275727538875
318|6597069766850|1282785510279
318|6597069768211|1281294450011
318|8796093022938|1287501116316
318|8796093023143|1289101016345
318|10995116278915|1292443744008
318|13194139533523|1296952848163
318|13194139533574|1297264188246
318|13194139533859|1294516630656
318|13194139534485|1298841480758
318|13194139534652|1298563342273
318|13194139534684|1295609597026
318|15393162789081|1302195850046
318|15393162790347|1303824543836
318|15393162790400|1300872685434
318|15393162790438|1303191191700
318|17592186045047|1307195790158
318|17592186045078|1306607189178
318|17592186045238|1304763574204
318|17592186045945|1309013370019
318|21990232556771|1319815934922
318|24189255811862|1323343825630
318|26388279066885|1331118135470
318|26388279067560|1330295872103
318|26388279067581|1329952773343
318|26388279068296|1329823646070
318|28587302322499|1335111645042
318|28587302322870|1334253818397
318|30786325578258|1342029514671
318|30786325578794|1341493156302
318|30786325578935|1342961550674
318|32985348833796|1347149093066
318|32985348834375|1343962972327
318|32985348834682|1342425699689
318|35184372088899|1347412417768
2199023255558|4398046511667|1274529258100
2199023255558|24189255811566|1322637811837
2199023256593|4398046511667|1274126965622
2199023256593|13194139533535|1294642370104
2199023256593|13194139534142|1297654993417
2199023256593|21990232556410|1315892679909
2199023256593|24189255811940|1327020861193
2199023256593|26388279067534|1326566664201
2199023256593|26388279067551|1330355281873
2199023256593|28587302323141|1334122616943
2199023256593|30786325578383|1339485655519
4398046511734|4398046511845|1277381806443
4398046511734|4398046512376|1275434543340
4398046511734|6597069767242|1282496730769
4398046511734|6597069768129|1281194989243
4398046511734|6597069768324|1278718193116
4398046511734|8796093023034|1288139615517
4398046511734|8796093023506|1288590249787
4398046511734|10995116277846|1293120319163
4398046511734|10995116278291|1291462258387
4398046511734|13194139533482|1297579206916
4398046511734|13194139534076|1298657353136
4398046511734|13194139534520|1297258067396
4398046511734|15393162789274|1301082453275
4398046511734|15393162790400|1300792590333
4398046511734|17592186044425|1309768827262
4398046511734|17592186044519|1309287851516
4398046511734|17592186045604|1309372813211
4398046511734|19791209300081|1312295066191
4398046511734|19791209301054|1313416502068
4398046511734|19791209301229|1315993384605
4398046511734|21990232556585|1321142720803
4398046511734|21990232556811|1320180450531
4398046511734|24189255811164|1326636434809
4398046511734|26388279067534|1326881525573
4398046511734|26388279067734|1329474950338
4398046511734|26388279067760|1332089908707
4398046511734|26388279068053|1328358597461
4398046511734|28587302322372|1333316291060
4398046511734|28587302322537|1333738106794
4398046511734|28587302323722|1334315347116
4398046511734|30786325578711|1341725525419
4398046511734|32985348833536|1347014123080
4398046511734|32985348834483|1344743392356
4398046511734|32985348834937|1346450776480
4398046512720|24189255811566|1323303697367
10995116279125|13194139533648|1299132945305
10995116279125|13194139534185|1298186865365
10995116279125|15393162789093|1304715182026
10995116279125|15393162789655|1304796935462
10995116279125|17592186045334|1309791152255
10995116279125|17592186045693|1307196065452
10995116279125|19791209301132|1313765420883
10995116279125|21990232555834|1320163905799
10995116279125|21990232556220|1318127399842
10995116279125|21990232557037|1320071561474
10995116279125|21990232557079|1317753873411
10995116279125|24189255811638|1323658296735
10995116279125|26388279067625|1328727134244
10995116279125|28587302322294|1333906142838
10995116279125|28587302322471|1337014522329
10995116279125|28587302323175|1336365410133
10995116279125|30786325577980|1339898143000
10995116279125|32985348833670|1346921113162
10995116279125|32985348834053|1345104367179
10995116279125|32985348834483|1345230913474
15393162789489|15393162790400|1305602323353
15393162789489|19791209301374|1312223242211
15393162789489|21990232555524|1317877517082
15393162789489|26388279067534|1326780148877
15393162789489|32985348833533|1343442553409
15393162789489|32985348834036|1344599464368
15393162789489|32985348834483|1344011243502
17592186045739|17592186045865|1308548794790
17592186045739|21990232555611|1322078356494
17592186045739|21990232556166|1318413285580
17592186045739|21990232556528|1320142332054
17592186045739|24189255812226|1324524165319
17592186045739|24189255812660|1327286774070
17592186045739|26388279066928|1327961418661
17592186045739|26388279068034|1331810783493
17592186045739|28587302322288|1333491769012
17592186045739|28587302323268|1333289632483
17592186045739|28587302323283|1334765680789
17592186045739|28587302323385|1333422061383
17592186045739|30786325578383|1339942199806
17592186045739|30786325578724|1342796617216
17592186045739|30786325578932|1339424045001
17592186045739|30786325579247|1338309925988
17592186045739|32985348833438|1344522196480
17592186045739|32985348833579|1347194930041
17592186045739|32985348833975|1342760321146
21990232555586|21990232555611|1321256623313
21990232555586|21990232556410|1317730892948
21990232555586|21990232556605|1320783899167
21990232555586|21990232556811|1319099773454
21990232555586|21990232556992|1317444204680
21990232555586|24189255811381|1326949904727
21990232555586|24189255811940|1325696315383
21990232555586|26388279066791|1328081658030
21990232555586|26388279066928|1327130610481
21990232555586|26388279067551|1329581433626
21990232555586|26388279068034|1329466713583
21990232555586|28587302323035|1337103217994
21990232555586|28587302323141|1333737627310
21990232555586|30786325578724|1342626096805
21990232555586|32985348834375|1343307700694
21990232556410|21990232556997|1317203056536
21990232556410|24189255811326|1326320147987
21990232556410|24189255811481|1325121149529
21990232556410|24189255812226|1325043618903
21990232556410|24189255812290|1323127250072
21990232556410|24189255812556|1321693586669
21990232556410|24189255812580|1322443210400
21990232556410|24189255812756|1327160275392
21990232556410|26388279067039|1329675236635
21990232556410|26388279067534|1327107694554
21990232556410|26388279067551|1330459249625
21990232556410|26388279067571|1331509287286
21990232556410|26388279068264|1330577779635
21990232556410|28587302322515|1336764256289
21990232556410|28587302322552|1334072044276
21990232556410|28587302322974|1338283890121
21990232556410|28587302323020|1335831939484
21990232556410|28587302323175|1336375928139
21990232556410|28587302323281|1332958676231
21990232556410|28587302323722|1334830500781
21990232556410|30786325578329|1340706233888
21990232556410|30786325578585|1342832719776
21990232556410|30786325578600|1341683867385
21990232556410|30786325578640|1341271659590
21990232556410|30786325579016|1340695243363
21990232556410|30786325579121|1341135933805
21990232556410|30786325579136|1341228863828
21990232556410|30786325579215|1338008352779
21990232556410|30786325579247|1339547273980
21990232556410|32985348833467|1347367430353
21990232556410|32985348833548|1345406767644
21990232556410|32985348833931|1345161624348
21990232556410|32985348833975|1342381492490
21990232556410|32985348834375|1343987598705
21990232556410|32985348834723|1345185932728
21990232556410|32985348834873|1346201189824
21990232556826|21990232557079|1321818800427
21990232556826|24189255811566|1323701876093
21990232556826|24189255811663|1325149215653
21990232556826|24189255811940|1326602574899
21990232556826|26388279068269|1329434826152
21990232556900|28587302322548|1336939329735
21990232556900|32985348833548|1344070213314
24189255811164|26388279067534|1328668184010
24189255811164|26388279068275|1332701514779
24189255811164|28587302322837|1337482080076
24189255811164|28587302323722|1333519963343
24189255812662|28587302322537|1334281301327
24189255812662|28587302322946|1333674978803
24189255812662|30786325578932|1338786004629
24189255812662|32985348834375|1344173684002
24189255812662|32985348834886|1344538865329
238|987|1264480309556
238|1103|1264951000003
238|1242|1264246913112
238|2199023256233|1268307433289
238|2199023256668|1269978921725
238|2199023256689|1273110345286
238|2199023256849|1274978405646
238|2199023257206|1273684519038
238|4398046511463|1274436702054
238|4398046511700|1278640223408
238|4398046512267|1276614746056
238|4398046512603|1277321881492
238|6597069766850|1284023675062
238|6597069768005|1281158208488
238|8796093022412|1288090900418
238|10995116278353|1294101276330
238|10995116278468|1293961820476
238|10995116278625|1295276916081
238|10995116278925|1291556885986
238|13194139533618|1296693215099
238|13194139534332|1295000882841
238|15393162789951|1303394916015
238|15393162790043|1302147921932
238|15393162790223|1304348001010
238|17592186045093|1306401416640
238|17592186045748|1312330622538
238|17592186045896|1308872964177
238|19791209300402|1311198484413
238|19791209300761|1316322583848
238|19791209301054|1313104185737
238|19791209301252|1311914438899
238|21990232557176|1320665231764
238|24189255811638|1323773064107
238|24189255812657|1326682902864
238|26388279066654|1332067832759
238|26388279066764|1331178037960
238|26388279066830|1329359873553
238|26388279067472|1329717618262
238|28587302323430|1334352138736
238|28587302323579|1333482576943
238|30786325578056|1341019505956
238|32985348833537|1343965621164
238|32985348834585|1342737424325
2199023256277|2199023256520|1273037333356
2199023256277|2199023256576|1272618128625
2199023256277|2199023256816|1274029942112
2199023256277|2199023257135|1273531748052
2199023256277|4398046511593|1279730088197
2199023256277|4398046511763|1274235113253
2199023256277|4398046511845|1277520543412
2199023256277|4398046512356|1278761305977
2199023256277|4398046512387|1275620929949
2199023256277|6597069766719|1280931284100
2199023256277|6597069766914|1279469466688
2199023256277|6597069767572|1284090123195
2199023256277|6597069767747|1281612051952
2199023256277|6597069767836|1281891747169
2199023256277|6597069768324|1279392041151
2199023256277|8796093023506|1288821858773
2199023256277|8796093023550|1288895475303
2199023256277|8796093023560|1288270427706
2199023256277|10995116277924|1295284718921
2199023256277|10995116278291|1290723770658
2199023256277|10995116278320|1291579806193
2199023256277|10995116278625|1295724523778
2199023256277|10995116278636|1295288806093
2199023256277|10995116278785|1291476382449
2199023256277|10995116278869|1294721009980
2199023256277|10995116278973|1290758920344
2199023256277|13194139534340|1298182654858
2199023256277|13194139534384|1298803378553
2199023256277|13194139534982|1298212767783
2199023256277|15393162788865|1304281197189
2199023256277|15393162788965|1302708053808
2199023256277|15393162789219|1303201855888
2199023256277|15393162789655|1305333961175
2199023256277|15393162790406|1302734291313
2199023256277|17592186044425|1309706567053
2199023256277|17592186044519|1310585508153
2199023256277|17592186044865|1310604725267
2199023256277|17592186045594|1312187632789
2199023256277|17592186045604|1310434117407
2199023256277|17592186045748|1312316561532
2199023256277|19791209300317|1312691893623
2199023256277|19791209300405|1314742673302
2199023256277|19791209300852|1310779227003
2199023256277|19791209301132|1315587954476
2199023256277|19791209301374|1313195689827
2199023256277|21990232555650|1317400688762
2199023256277|21990232555683|1319355122186
2199023256277|21990232555934|1318971485549
2199023256277|21990232556220|1318080885163
2199023256277|21990232556344|1320163080374
2199023256277|21990232556585|1319879087226
2199023256277|21990232556988|1318540450418
2199023256277|24189255811254|1324619447663
2199023256277|24189255811455|1322269912604
2199023256277|24189255811663|1323431884244
2199023256277|24189255811671|1326653913102
2199023256277|24189255811801|1327123088996
2199023256277|24189255811862|1322295399800
2199023256277|24189255811953|1324455404896
2199023256277|26388279067760|1333248707515
2199023256277|26388279067952|1332150314638
2199023256277|26388279068269|1330860884861
2199023256277|26388279068275|1330931616336
2199023256277|26388279068296|1330905705936
2199023256277|28587302322250|1332574619208
2199023256277|28587302322308|1335370285248
2199023256277|28587302322689|1335005571888
2199023256277|28587302322741|1336932494159
2199023256277|28587302322974|1337594457921
2199023256277|28587302323139|1333535642088
2199023256277|28587302323373|1336534394140
2199023256277|28587302323655|1334414140327
2199023256277|30786325577877|1339335517867
2199023256277|30786325577980|1340436877098
2199023256277|30786325578215|1339024432348
2199023256277|30786325578370|1342213789641
2199023256277|30786325578600|1340209467374
2199023256277|30786325578676|1340434795315
2199023256277|30786325578755|1340111287481
2199023256277|30786325579109|1341411155846
2199023256277|32985348833533|1343734537163
2199023256277|32985348833702|1342795273629
2199023256277|32985348833798|1347223392895
2199023256277|32985348834053|1342724255994
2199023256277|32985348834284|1344122922632
2199023256277|32985348834519|1344430233786
2199023256277|32985348834585|1344303028147
2199023256277|32985348834937|1346515764634
4398046512603|6597069766725|1281831025286
4398046512603|6597069767242|1282026697051
4398046512603|6597069768320|1283768396079
4398046512603|8796093023143|1290122696071
4398046512603|8796093023560|1286752748284
4398046512603|15393162789569|1305682016261
4398046512603|17592186044994|1307899804117
4398046512603|17592186045528|1308489582271
4398046512603|19791209300020|1313904868929
4398046512603|24189255812607|1324240303134
4398046512603|28587302322548|1336702074660
4398046512603|28587302323035|1335944992994
4398046512603|28587302323430|1333780154642
4398046512603|28587302323579|1335291024341
4398046512603|30786325578724|1341499140225
4398046512603|32985348833702|1343669690012
17592186044494|26388279067534|1327370200206
17592186045693|19791209300020|1314426512745
17592186045693|19791209300404|1311771874965
17592186045693|19791209300851|1311937611920
17592186045693|19791209300990|1312771935279
17592186045693|19791209301252|1312358325288
17592186045693|19791209301374|1312256600449
17592186045693|19791209301605|1311436555787
17592186045693|21990232555639|1319498686179
17592186045693|21990232555658|1318970087302
17592186045693|21990232555803|1320055684212
17592186045693|21990232555834|1320067029944
17592186045693|21990232556252|1317446194019
17592186045693|24189255811500|1327331772971
17592186045693|24189255811566|1322652954908
17592186045693|24189255812657|1325823866179
17592186045693|26388279066936|1330117015736
17592186045693|26388279066989|1332512169875
17592186045693|26388279067534|1327865649885
17592186045693|26388279067708|1329427315634
17592186045693|26388279067868|1330089202245
17592186045693|26388279068053|1328862270841
17592186045693|28587302322471|1337070152421
17592186045693|28587302322537|1335394290698
17592186045693|28587302322837|1336386076874
17592186045693|28587302323579|1335050107397
17592186045693|30786325578617|1340073855687
17592186045693|30786325579399|1341930019581
17592186045693|32985348833670|1347149971395
17592186045693|32985348834301|1345992663051
17592186045693|32985348834536|1346286678595
17592186045693|32985348834794|1346982581877
30786325578568|32985348833438|1342476661932
4398046512568|6597069767242|1281049275616
4398046512568|6597069768211|1282163584779
4398046512568|8796093023017|1289202285636
4398046512568|13194139534191|1298610327453
4398046512568|19791209301374|1314332395384
4398046512568|26388279067534|1326473484666
4398046512737|26388279067426|1332292147350
4398046512737|28587302322548|1336501826322
4398046512737|28587302322870|1336439793719
4398046512737|30786325578932|1339092471031
4398046512766|10995116278353|1294614659952
4398046512766|19791209300507|1315802476507
4398046512766|21990232556497|1316651907261
4398046512766|24189255811566|1323708868727
4398046512766|26388279067534|1327714437285
4398046512766|30786325577859|1339530658628
4398046512766|32985348834375|1343734655522
6597069766693|19791209301605|1313646208241
6597069766693|28587302323291|1334006318849
6597069766846|6597069767572|1283812315104
6597069766846|6597069767729|1283358857348
6597069766846|6597069768087|1284812100594
6597069766846|6597069768129|1282930978815
6597069766846|6597069768275|1283411966499
6597069766846|8796093022367|1285930325426
6597069766846|8796093022467|1285364259420
6597069766846|8796093022749|1289028600554
6597069766846|8796093023060|1285297569299
6597069766846|10995116279390|1294759082545
6597069766846|13194139533588|1298838220405
6597069766846|13194139533817|1298151392492
6597069766846|13194139534279|1295957638828
6597069766846|13194139534853|1300982810608
6597069766846|15393162789401|1303704660869
6597069766846|15393162790221|1302579320417
6597069766846|17592186044897|1311185801648
6597069766846|17592186045238|1306096746708
6597069766846|17592186045551|1306958793180
6597069766846|19791209300199|1311346542066
6597069766846|21990232555524|1318672962574
6597069766846|21990232555686|1317611310122
6597069766846|21990232557038|1316466171643
6597069766846|24189255811079|1325252188007
6597069766846|24189255811719|1323259168114
6597069766846|24189255812669|1326935101771
6597069766846|26388279066928|1327010811593
6597069766846|26388279067534|1326960384932
6597069766846|28587302322718|1336218517076
6597069766846|28587302323441|1334014196816
6597069766846|30786325577752|1338478496188
6597069766846|30786325578608|1341745521830
6597069766846|30786325578737|1341778043410
6597069766846|32985348833438|1342647249616
6597069766846|32985348833931|1345285922859
6597069766846|32985348833995|1345471220755
6597069766846|32985348834375|1344427805940
6597069766846|32985348834655|1346791426656
8796093022325|8796093023493|1290276325792
8796093022325|13194139533574|1298037667781
8796093022325|13194139534982|1297169160597
8796093022325|15393162789569|1304825845869
8796093022325|19791209300402|1311320257459
10995116278031|24189255811663|1323243230017
10995116278234|10995116278799|1293726779006
10995116278234|10995116278981|1291093472626
10995116278234|10995116279227|1291763787482
10995116278234|13194139533433|1298486630584
10995116278234|13194139533535|1294986602286
10995116278234|13194139533584|1299850737397
10995116278234|13194139533653|1295704847313
10995116278234|13194139534142|1297907437352
10995116278234|13194139534154|1296684172956
10995116278234|13194139534548|1297303138460
10995116278234|13194139534730|1297271595107
10995116278234|15393162789560|1301884506987
10995116278234|15393162790223|1304740017841
10995116278234|15393162790406|1302503175388
10995116278234|17592186044459|1308899902249
10995116278234|17592186044532|1309205464506
10995116278234|17592186044551|1308643818259
10995116278234|17592186045864|1307502604402
10995116278234|19791209300004|1315085768198
10995116278234|19791209300081|1312495109654
10995116278234|19791209300814|1310389380580
10995116278234|19791209301519|1310547943307
10995116278234|19791209301563|1310969894496
10995116278234|21990232555586|1316748144581
10995116278234|21990232556410|1316445021293
10995116278234|24189255811778|1323660946390
10995116278234|24189255812226|1323745311107
10995116278234|24189255812361|1322917081074
10995116278234|24189255812556|1323485300555
10995116278234|26388279067183|1327343293651
10995116278234|26388279067378|1328292976078
10995116278234|26388279067551|1329549493076
10995116278234|26388279067618|1329195694301
10995116278234|28587302322552|1334155277449
10995116278234|28587302322974|1338290570496
10995116278234|28587302323035|1336791324177
10995116278234|28587302323283|1335217056392
10995116278234|28587302323385|1331578286896
10995116278234|30786325579297|1342124425714
10995116278234|32985348833438|1343098343778
10995116278234|32985348833975|1342993324081
10995116278234|32985348834483|1343884761912
10995116279040|13194139533439|1295880224168
10995116279040|17592186044994|1308058862315
10995116279040|17592186045382|1307011326179
10995116279040|17592186045497|1310413766955
10995116279040|17592186045551|1306984747134
10995116279040|17592186046110|1305695172706
10995116279040|19791209300020|1312411201070
10995116279040|21990232555524|1319038332460
10995116279040|21990232555834|1320919742250
10995116279040|24189255811164|1325294743391
10995116279040|24189255811566|1322851654905
10995116279040|24189255811726|1323085134724
10995116279040|26388279067066|1328194530733
10995116279040|26388279067551|1329331172106
10995116279040|26388279068009|1327119574853
10995116279040|28587302323268|1333473199216
13194139534185|17592186045238|1305933581782
13194139534185|17592186045693|1308903020235
13194139534185|19791209301374|1312182872870
13194139534185|19791209301592|1316212909081
13194139534185|24189255811254|1324791118988
13194139534185|24189255812045|1327210639278
13194139534185|26388279067760|1331878701702
13194139534185|28587302322537|1333945001894
13194139534185|28587302322548|1335654187699
13194139534185|28587302322837|1336715328042
13194139534185|30786325577859|1340352092664
13194139534185|32985348834284|1344124903430
15393162788922|15393162790167|1305500771560
15393162788922|17592186045085|1306318750565
15393162788922|21990232555801|1318636599201
15393162788922|21990232556410|1316305954688
15393162788922|24189255812669|1325650978940
15393162788922|26388279067426|1331241341454
15393162788922|26388279067581|1329252168386
15393162788922|26388279068009|1328015588314
15393162788922|28587302322865|1333259726919
15393162788922|30786325578932|1340207770172
15393162788922|32985348833548|1343937662986
15393162788922|32985348833670|1346199169397
15393162788922|32985348834375|1344440690323
15393162789792|17592186044994|1306897711906
15393162789792|26388279067534|1326943375263
15393162789792|32985348833438|1343153365441
21990232555934|21990232556528|1319160233158
21990232555934|26388279066795|1332480022573
21990232555934|26388279066885|1329816183938
21990232555934|26388279066928|1328865655109
21990232555934|26388279067771|1330889507396
21990232555934|26388279068009|1327832083429
21990232555934|26388279068034|1331846251740
21990232555934|28587302322288|1334148106714
21990232555934|28587302323035|1335014800078
21990232555934|28587302323345|1336361616519
21990232555934|30786325578329|1340029378760
21990232555934|30786325579247|1340418460020
24189255811099|24189255811566|1327029556235
28587302323642|32985348833438|1344488128918
32985348833536|32985348833548|1347319835671
32985348833536|32985348834004|1347247832523
32985348833536|32985348834284|1346855943707
32985348833536|32985348834483|1347473061037
32985348833536|32985348834823|1347342092189
32985348833536|32985348834886|1346903790253
1148|4398046512201|1273467391736
1148|6597069768129|1280140965444
1148|21990232556410|1315651470514
1148|24189255811663|1324215256797
1148|32985348833314|1345156996903
6597069768211|8796093022467|1287218207546
6597069768211|8796093022641|1288032617985
6597069768211|8796093022647|1286944034646
6597069768211|8796093023560|1287682490092
6597069768211|8796093023907|1285937927146
6597069768211|10995116278224|1293220957398
6597069768211|10995116278336|1290029180079
6597069768211|10995116278973|1292026833674
6597069768211|10995116279093|1291115502077
6597069768211|10995116279193|1291723104509
6597069768211|13194139533432|1297787194392
6597069768211|13194139533493|1299396719495
6597069768211|13194139533725|1297897494153
6597069768211|13194139533834|1299240378053
6597069768211|13194139534267|1296117110735
6597069768211|13194139534270|1298569421662
6597069768211|15393162789604|1304066636806
6597069768211|15393162789614|1304304480246
6597069768211|15393162789951|1302839389106
6597069768211|15393162790347|1303854037883
6597069768211|15393162790438|1300896471477
6597069768211|17592186044592|1309890303719
6597069768211|17592186045360|1305624313765
6597069768211|17592186045981|1310383806496
6597069768211|19791209300058|1315779901665
6597069768211|19791209300091|1315075410382
6597069768211|19791209300483|1316535106770
6597069768211|19791209301454|1312222259661
6597069768211|21990232555851|1320551643562
6597069768211|21990232555889|1320618658586
6597069768211|21990232556220|1317361902333
6597069768211|21990232556381|1320325404225
6597069768211|24189255811663|1324567560564
6597069768211|24189255812587|1326470865517
6597069768211|26388279066830|1330015149780
6597069768211|26388279067479|1331729299132
6597069768211|26388279067571|1331696913777
6597069768211|26388279068296|1331445108401
6597069768211|28587302322790|1336664803408
6597069768211|28587302323035|1335713000715
6597069768211|30786325577784|1337536951548
6597069768211|30786325577877|1338260646569
6597069768211|30786325578585|1340861938232
6597069768211|30786325578600|1340439683930
6597069768211|30786325579401|1341490431662
6597069768211|32985348833559|1345071352829
6597069768211|32985348833798|1347021116569
8796093022938|8796093023893|1289038735348
8796093022938|10995116277882|1290372843631
8796093022938|10995116278234|1292281940089
8796093022938|10995116278259|1294747041460
8796093022938|10995116278981|1292609258569
8796093022938|10995116279227|1292440130221
8796093022938|10995116279272|1290716377175
8796093022938|13194139533535|1294654853340
8796093022938|13194139534142|1296421332958
8796093022938|13194139534154|1298414146869
8796093022938|13194139534430|1298538170516
8796093022938|15393162789604|1303509155304
8796093022938|15393162789953|1301214803491
8796093022938|15393162790406|1302498715109
8796093022938|15393162790430|1305607758214
8796093022938|17592186045085|1306427431730
8796093022938|17592186045865|1308117405573
8796093022938|19791209300402|1312618209937
8796093022938|19791209300814|1312666819386
8796093022938|19791209301605|1311748916670
8796093022938|21990232556410|1315556179667
8796093022938|21990232556528|1321109789262
8796093022938|24189255812756|1326694519216
8796093022938|26388279067534|1328797827345
8796093022938|28587302322281|1336703805303
8796093022938|28587302323035|1335066020545
8796093022938|28587302323385|1331417207361
8796093022938|30786325578383|1339009781984
8796093022938|30786325578585|1342640240091
8796093022938|30786325578932|1340131138135
8796093022938|30786325579247|1338636521294
8796093022938|32985348833438|1342524899076
8796093022938|32985348833548|1344482429300
8796093022938|32985348833975|1343643632131
8796093022938|32985348834886|1345739884857
8796093023577|15393162790347|1304122034843
8796093023577|26388279068275|1332764644891
10995116278264|10995116279273|1295969124420
10995116278264|10995116279390|1295483521578
10995116278264|13194139533589|1295862048727
10995116278264|13194139533834|1301398933483
10995116278264|13194139534142|1297366972079
10995116278264|15393162790398|1303597157006
10995116278264|17592186044994|1307156431719
10995116278264|17592186045078|1305947644799
10995116278264|17592186045408|1306713241058
10995116278264|19791209300058|1315238856942
10995116278264|19791209300081|1312313446453
10995116278264|19791209300608|1313473085177
10995116278264|19791209300831|1313764839084
10995116278264|19791209301168|1314843451353
10995116278264|21990232555650|1317571952164
10995116278264|21990232555940|1319541771207
10995116278264|21990232556141|1319830909651
10995116278264|21990232556725|1317534068175
10995116278264|21990232557038|1316285897626
10995116278264|24189255811566|1324540301563
10995116278264|24189255811663|1324290247002
10995116278264|24189255812053|1326753035578
10995116278264|24189255812580|1321867187328
10995116278264|26388279067771|1330947460971
