Person.id|Post.id|creationDate
17592186045528|274877989947|1308810442289
19791209300020|274877989947|1313955385825
24189255812607|274877989947|1324465691611
28587302322548|274877989947|1336925826558
28587302323035|274877989947|1335952161786
28587302323430|274877989947|1333844557925
28587302323579|274877989947|1335422172956
30786325578724|274877989947|1341620131880
32985348833702|274877989947|1343759839940
238|274877989954|1288475829097
2199023256077|274877989954|1288875094025
2199023256347|274877989954|1288534010336
4398046511180|274877989954|1288740738341
6597069766725|274877989954|1288500546963
6597069767242|274877989954|1288734871965
6597069768320|274877989954|1288579706605
8796093023143|274877989954|1290480107176
8796093023560|274877989954|1288996091218
15393162789569|274877989954|1305936056656
17592186044994|274877989954|1307950399340
17592186045528|274877989954|1308815481919
19791209300020|274877989954|1313907089003
24189255812607|274877989954|1324419168272
28587302322548|274877989954|1337005513279
28587302323035|274877989954|1336262911666
28587302323430|274877989954|1333806460310
28587302323579|274877989954|1335294740355
30786325578724|274877989954|1341649418657
32985348833702|274877989954|1343797823480
15393162789569|274877989976|1307202475556
19791209300020|206158513286|1341222720554
6597069768320|206158513291|1296081113033
32985348833702|481036420253|1344968987754
4398046511180|549755896997|1317810583972
6597069766725|549755896997|1336083423931
6597069767242|549755896997|1330943859509
6597069768320|549755896997|1310205831213
8796093023143|549755896997|1325099819548
8796093023560|549755896997|1328443890602
15393162789569|549755896997|1334050449578
17592186045528|549755896997|1317073046120
28587302323430|549755896997|1337163290663
28587302323579|549755896997|1336206398879
24189255812607|687194850479|1338666638767
28587302322548|687194850479|1337671853586
8796093023143|687194850480|1345272782273
17592186045528|687194850480|1329233154178
24189255812607|687194850480|1338644617691
28587302322548|687194850480|1337618308748
28587302323035|687194850480|1343205871121
28587302323430|687194850480|1334459255607
28587302323579|687194850480|1337608607123
2199023256077|755914327237|1325091244444
4398046511180|755914327237|1338392301052
6597069766725|755914327237|1346305845982
8796093023143|755914327237|1325149275146
8796093023560|755914327237|1327271055111
17592186045528|755914327237|1347314649607
19791209300020|755914327237|1330011143620
28587302323579|755914327237|1340166911739
30786325578724|755914327237|1344455796854
32985348833702|755914327237|1345435244700
238|962072757452|1344366087605
238|962072757454|1344207546711
6597069768320|962072757454|1345819310017
17592186045528|962072757454|1344552897660
28587302322548|962072757454|1345580064659
30786325578724|962072757454|1344694018034
238|962072757465|1344070023238
6597069768320|962072757465|1345598125757
17592186045528|962072757465|1344845703904
28587302322548|962072757465|1345383439585
30786325578724|962072757465|1344294995104
238|618475373800|1337534591463
15393162789569|206158513431|1331855395741
28587302323430|206158513431|1344634081021
30786325578724|206158513431|1346462315358
32985348833702|206158513431|1346381503171
238|206158513435|1310503263917
238|206158513436|1310590686429
2199023256347|206158513436|1337692379310
6597069767242|206158513436|1315055603786
8796093023143|206158513436|1302016979524
8796093023560|206158513436|1320062711244
15393162789569|206158513436|1331888117100
28587302323430|206158513436|1344839508763
30786325578724|206158513436|1346514812965
32985348833702|206158513436|1346054209766
28587302323430|274877990178|1344996038932
238|274877990189|1293141232722
2199023256077|274877990189|1304799237287
2199023256347|274877990189|1310607270997
4398046511180|274877990189|1342669331383
6597069766725|274877990189|1307952680379
6597069767242|274877990189|1319098065710
8796093023143|274877990189|1337492098168
8796093023560|274877990189|1308328295906
17592186044994|274877990189|1311171229978
17592186045528|274877990189|1329205441419
24189255812607|274877990189|1341475373296
28587302323430|274877990189|1345082036460
238|274877990198|1305226943010
2199023256077|274877990198|1287175029264
2199023256347|274877990198|1312705025081
4398046511180|274877990198|1315724849853
6597069767242|274877990198|1292355864165
8796093023560|274877990198|1336395375837
15393162789569|274877990198|1328267307132
17592186044994|274877990198|1336304561931
238|137439036744|1340142454156
2199023256077|137439036744|1341126393820
2199023256347|137439036744|1342033976127
6597069766725|137439036744|1296869791363
6597069767242|137439036744|1306270521771
8796093023143|137439036744|1320788317602
8796093023560|137439036744|1304950022916
19791209300020|137439036744|1326579534398
28587302323430|137439036744|1335614977626
28587302323579|137439036744|1339576816853
30786325578724|137439036744|1346777463127
30786325578724|137439036748|1346804401514
6597069766725|412316943695|1338864212231
8796093023143|412316943695|1310776779056
8796093023560|412316943695|1333017857704
15393162789569|412316943695|1335421329094
17592186044994|412316943695|1328259101336
24189255812607|412316943695|1335645727703
28587302322548|412316943695|1346994806137
28587302323035|412316943695|1344167365162
28587302323579|412316943695|1345468039103
32985348833702|412316943695|1346663639320
6597069766725|412316943706|1338931641862
8796093023143|412316943706|1310797099112
8796093023560|412316943706|1333237494140
15393162789569|412316943706|1335295491003
17592186044994|412316943706|1328413287136
24189255812607|412316943706|1335826809104
28587302322548|412316943706|1347095501913
28587302323035|412316943706|1344313983532
28587302323579|412316943706|1345323322670
32985348833702|412316943706|1346860149227
6597069766725|412316943707|1338840805904
238|274877990241|1313439231439
6597069767242|274877990241|1320405340344
8796093023143|274877990241|1319952793264
15393162789569|274877990241|1339600249545
17592186044994|274877990241|1324065952156
19791209300020|274877990241|1319968892509
24189255812607|274877990241|1327869435014
28587302322548|274877990241|1342212383626
28587302323035|274877990241|1342321357224
28587302323430|274877990241|1335652629122
28587302323579|274877990241|1336035012635
15393162789569|137439036789|1330453355410
17592186044994|137439036789|1342043616957
19791209300020|137439036789|1330555120626
28587302322548|137439036789|1347103282798
28587302323579|137439036789|1347420034676
2199023257206|687194850679|1318837451674
8796093023851|687194850679|1319026351954
26388279067534|687194850679|1327510404193
30786325578617|618475374036|1340112525041
143|962072757719|1342119854557
345|962072757719|1341750224509
407|962072757719|1341840440034
555|962072757719|1342034642745
1481|962072757719|1341808731269
2199023256049|962072757719|1342249335697
2199023256125|962072757719|1342003582611
2199023256437|962072757719|1341818733578
2199023256456|962072757719|1341760636411
2199023256520|962072757719|1341799017946
2199023256816|962072757719|1341776346783
4398046511587|962072757719|1341872701966
4398046512267|962072757719|1341824479354
4398046512356|962072757719|1341744066390
4398046512440|962072757719|1341799670787
6597069767117|962072757719|1342030386355
6597069767415|962072757719|1341814163629
6597069767831|962072757719|1341924836873
8796093022574|962072757719|1341801633287
8796093022887|962072757719|1341775601684
8796093023000|962072757719|1341748395355
8796093023215|962072757719|1341742595584
8796093023825|962072757719|1341884885574
10995116277907|962072757719|1341832723600
10995116278570|962072757719|1342006443604
10995116278785|962072757719|1341820109790
10995116279125|962072757719|1341881602019
13194139534185|962072757719|1341752276236
13194139534257|962072757719|1341760981982
13194139534382|962072757719|1342090902906
13194139534548|962072757719|1341741132170
13194139534624|962072757719|1341762398227
13194139534724|962072757719|1341793882358
15393162788893|962072757719|1342014966245
15393162789274|962072757719|1341983429414
15393162789953|962072757719|1342143339420
15393162789983|962072757719|1341780583466
15393162790289|962072757719|1341824262908
17592186044857|962072757719|1341862976201
17592186045096|962072757719|1341809343353
17592186045408|962072757719|1341752971465
17592186045578|962072757719|1341986782203
19791209300020|962072757719|1342238088952
19791209300404|962072757719|1341744496621
19791209300851|962072757719|1341764246937
19791209300990|962072757719|1342264531204
19791209301252|962072757719|1341773748190
19791209301374|962072757719|1341740085997
19791209301605|962072757719|1341826472556
21990232555639|962072757719|1341770706406
21990232555658|962072757719|1341837443661
21990232555803|962072757719|1341760132275
21990232555834|962072757719|1341811251633
21990232556252|962072757719|1342070464372
24189255811500|962072757719|1341947594967
24189255811566|962072757719|1341744167425
24189255812657|962072757719|1341742092664
26388279066936|962072757719|1342045983006
26388279066989|962072757719|1341829791833
26388279067534|962072757719|1342004681868
26388279067708|962072757719|1342030551845
26388279067868|962072757719|1341831341535
26388279068053|962072757719|1342025508656
28587302322471|962072757719|1341745215681
28587302322537|962072757719|1341981848837
28587302322837|962072757719|1341855188368
28587302323579|962072757719|1341864294711
30786325578617|962072757719|1342054280500
30786325579399|962072757719|1342069678615
32985348834301|962072757719|1346043616449
32985348834536|962072757719|1346376880960
32985348834794|962072757719|1346991744919
2199023256125|687194850851|1317953753809
21990232555803|687194851167|1320389958388
15393162789983|687194851211|1317938441074
4398046512201|962072758228|1342931889841
32985348833438|962072758228|1346468115877
1161|412316944753|1339650645929
6597069768211|412316944753|1339367221413
8796093023017|412316944753|1320836288648
19791209301374|412316944753|1321411309515
26388279067534|412316944753|1340239619588
1161|412316944755|1339639496765
6597069768211|412316944755|1339368620812
8796093023017|412316944755|1320859708972
19791209301374|412316944755|1321585950968
26388279067534|412316944755|1340443871760
6597069768211|274877991293|1328139733359
19791209301374|274877991293|1325742607937
19791209301374|274877991298|1325685795318
6597069768211|549755898258|1343682924826
8796093023017|549755898258|1321215372313
13194139534191|549755898258|1318045007518
19791209301374|549755898258|1336745654029
6597069768211|755914328469|1338266909822
1161|687194851757|1344005790706
6597069767242|687194851757|1344588318123
6597069768211|687194851757|1322864012680
19791209301374|687194851757|1341692451933
26388279067534|687194851757|1335733561860
13194139534191|618475375038|1328181617634
13194139534191|824633805267|1331947214992
19791209301374|824633805267|1333546428984
26388279067534|824633805267|1345496354130
6597069767242|549755898331|1311973521746
6597069768211|549755898331|1336036480469
8796093023017|549755898331|1346375213579
13194139534191|549755898331|1317719523436
19791209301374|549755898331|1327844844081
26388279067534|549755898331|1340729399571
6597069768211|549755898333|1336017022828
6597069767242|481036421633|1317121841666
6597069768211|481036421633|1322777443854
13194139534191|481036421633|1337154408635
19791209301374|481036421633|1341369836935
26388279067534|481036421633|1329387786772
6597069767242|824633805331|1333515768437
8796093023017|824633805331|1339153308249
6597069767242|824633805336|1333544920676
1161|412316944946|1296055187289
6597069767242|412316944946|1304399252593
6597069768211|412316944946|1309643403999
19791209301374|412316944946|1339617168172
13194139534191|1030792235601|1343714625932
6597069767242|1030792235603|1344028864545
1161|824633805410|1333643760011
6597069767242|824633805410|1331454185026
1161|206158514809|1288795436582
6597069767242|206158514809|1308227264793
6597069768211|206158514809|1317318308426
13194139534191|206158514809|1342002865835
19791209301374|206158514809|1326075914148
26388279067534|549755898497|1327816264242
8796093023017|549755898502|1339250102266
6597069767242|549755898503|1339760002666
8796093023017|549755898503|1339414395671
13194139534191|549755898503|1328770001796
19791209301374|549755898503|1329614066742
26388279067534|549755898503|1327638647145
13194139534191|549755898505|1328732090560
19791209301374|549755898514|1329603986956
1161|893353282205|1335151178114
19791209301374|893353282205|1340314601232
1161|274877991609|1312365516898
19791209301374|274877991609|1319853120754
1161|274877991610|1312119785308
1050|412316945352|1297778037714
1125|412316945352|1298123347458
1242|412316945352|1297945600426
1564|412316945352|1297671139755
2199023255688|412316945352|1297657613664
2199023255898|412316945352|1297718910320
2199023256816|412316945352|1297760935358
2199023256872|412316945352|1297807392118
2199023257206|412316945352|1298065675056
4398046511700|412316945352|1298048980780
4398046511904|412316945352|1297656733188
4398046512162|412316945352|1298087302631
6597069767572|412316945352|1297675726107
6597069767729|412316945352|1297826699782
6597069768087|412316945352|1297810893575
6597069768129|412316945352|1297717657084
6597069768275|412316945352|1297807073056
8796093022367|412316945352|1297805800124
8796093022467|412316945352|1297746790122
8796093022749|412316945352|1298117123830
8796093023060|412316945352|1297737037922
10995116279390|412316945352|1298072222479
13194139533588|412316945352|1299045881027
13194139533817|412316945352|1298480991175
13194139534279|412316945352|1297818978699
13194139534853|412316945352|1301508837181
15393162789401|412316945352|1303862701217
15393162790221|412316945352|1302637652833
17592186044897|412316945352|1311635878232
17592186045238|412316945352|1306282659504
17592186045551|412316945352|1306984587756
19791209300199|412316945352|1311587274934
21990232555524|412316945352|1318683860142
21990232555686|412316945352|1317667412357
21990232557038|412316945352|1316468638586
24189255811079|412316945352|1325294275540
24189255811719|412316945352|1323487178989
24189255812669|412316945352|1326991032983
26388279066928|412316945352|1327189372395
26388279067534|412316945352|1327208271748
28587302322718|412316945352|1336323402881
28587302323441|412316945352|1334043352824
30786325577752|412316945352|1338753743027
30786325578608|412316945352|1342266345784
30786325578737|412316945352|1342045991464
32985348833438|412316945352|1342954870832
32985348833931|412316945352|1345340037021
32985348833995|412316945352|1345610758078
32985348834375|412316945352|1344568760188
32985348834655|412316945352|1347030995091
1125|962072759382|1339012400386
10995116279390|412316945508|1294803654897
24189255812669|274877992151|1327054398332
1125|412316945664|1295348703074
1242|412316945664|1295473340105
1564|412316945664|1295153517593
2199023255688|412316945664|1295143300244
2199023255898|412316945664|1295132025830
2199023256816|412316945664|1295354658833
2199023256872|412316945664|1295377211991
2199023257206|412316945664|1295260625207
4398046511700|412316945664|1295261718010
4398046511904|412316945664|1295235658160
4398046512162|412316945664|1295216691944
6597069767572|412316945664|1295132891206
6597069767729|412316945664|1295160444717
6597069768087|412316945664|1295227645214
6597069768129|412316945664|1295419031612
6597069768275|412316945664|1295416612456
8796093022367|412316945664|1295256561519
8796093022467|412316945664|1295180316187
8796093022749|412316945664|1295610288738
8796093023060|412316945664|1295160472932
10995116279390|412316945664|1295301747664
13194139533588|412316945664|1298884047746
13194139533817|412316945664|1298261764949
13194139534279|412316945664|1296114573171
13194139534853|412316945664|1301019393599
15393162789401|412316945664|1303726505926
15393162790221|412316945664|1302688201984
17592186044897|412316945664|1311198781072
17592186045238|412316945664|1306286783563
17592186045551|412316945664|1306979417285
19791209300199|412316945664|1311802935572
21990232555524|412316945664|1318702764389
21990232555686|412316945664|1317909813366
21990232557038|412316945664|1316901325667
24189255811079|412316945664|1325284011969
24189255811719|412316945664|1323327604934
24189255812669|412316945664|1327095373334
26388279066928|412316945664|1327011034259
26388279067534|412316945664|1326975270983
28587302322718|412316945664|1336232454778
28587302323441|412316945664|1334109647014
30786325577752|412316945664|1338553197103
30786325578608|412316945664|1341802561543
30786325578737|412316945664|1341813305467
32985348833438|412316945664|1342667350865
32985348833931|412316945664|1345416214017
32985348833995|412316945664|1345925418658
32985348834375|412316945664|1344623394060
32985348834655|412316945664|1346800704259
1050|274877992276|1286356674681
1125|274877992276|1286347557539
1242|274877992276|1286318641567
1564|274877992276|1286183943083
2199023255688|274877992276|1286167215724
2199023255898|274877992276|1286574383621
2199023256816|274877992276|1286184575295
2199023256872|274877992276|1286178347014
2199023257206|274877992276|1286235344051
4398046511700|274877992276|1286451419295
4398046511904|274877992276|1286224611927
4398046512162|274877992276|1286271919972
6597069767572|274877992276|1286393916697
6597069767729|274877992276|1286264725709
6597069768087|274877992276|1286348287984
6597069768129|274877992276|1286397206867
6597069768275|274877992276|1286243749467
8796093022367|274877992276|1286200883330
8796093022467|274877992276|1286278314840
8796093022749|274877992276|1289166933708
8796093023060|274877992276|1286309415643
10995116279390|274877992276|1294776365636
13194139533588|274877992276|1298856242178
13194139533817|274877992276|1298520498472
13194139534279|274877992276|1296148388415
13194139534853|274877992276|1301090593990
15393162789401|274877992276|1303762929496
15393162790221|274877992276|1302586635730
17592186044897|274877992276|1311407673524
17592186045238|274877992276|1306098772190
17592186045551|274877992276|1307027512278
19791209300199|274877992276|1311615501820
21990232555524|274877992276|1318806059099
21990232555686|274877992276|1317883880909
21990232557038|274877992276|1316508493363
24189255811079|274877992276|1325422132741
24189255811719|274877992276|1323402460584
24189255812669|274877992276|1326964500941
26388279066928|274877992276|1327232158470
26388279067534|274877992276|1327078790612
28587302322718|274877992276|1336299065030
28587302323441|274877992276|1334034172339
30786325577752|274877992276|1338481696914
30786325578608|274877992276|1342070995657
30786325578737|274877992276|1341928183368
32985348833438|274877992276|1342654613374
32985348833931|274877992276|1345623182986
32985348833995|274877992276|1345627435108
32985348834375|274877992276|1344819034389
32985348834655|274877992276|1346800828544
32985348834375|274877992318|1344814876292
15393162789569|824633806390|1335704937432
13194139534982|824633806391|1344405480079
8796093023493|824633806393|1334269038694
13194139533574|824633806393|1333935511646
13194139534982|824633806393|1344837254353
8796093023493|824633806394|1334289399484
2199023256077|274877992510|1347094110870
8796093023493|274877992510|1329893455606
13194139533574|274877992510|1328913299246
13194139534982|274877992510|1332149274446
15393162789569|274877992510|1308857165425
8796093023493|618475376226|1345138183941
8796093023493|618475376228|1345226927652
13194139534982|618475376228|1325904633567
15393162789569|618475376228|1332551513561
13194139534982|618475376239|1326122872017
13194139534982|824633806466|1336208058101
19791209300402|1030792236684|1347362336602
2199023256077|687194853018|1334957511566
8796093023493|687194853018|1332963397947
13194139534982|687194853018|1339299877523
15393162789569|687194853018|1346264920986
2199023256077|687194853023|1335119725702
8796093023493|687194853023|1333003437314
13194139534982|687194853023|1339477048833
15393162789569|687194853023|1346297973568
13194139534982|755914329761|1346106892926
8796093023493|755914329763|1343600260623
8796093023493|412316946092|1324176799515
8796093023493|481036422838|1313309719796
8796093023493|1030792236753|1343345077763
8796093023493|412316946157|1344409058230
13194139533433|618475376407|1311502512990
17592186044459|687194853414|1317997022954
17592186044532|687194853414|1318182989460
17592186044551|687194853414|1318294320992
17592186045864|687194853414|1318225805788
19791209300004|687194853414|1318298460126
19791209300081|687194853414|1318142691225
19791209300814|687194853414|1317997166563
19791209301519|687194853414|1318000066138
19791209301563|687194853414|1318029679546
21990232555586|687194853414|1318234286417
21990232556410|687194853414|1318331460164
24189255811778|687194853414|1323729647230
24189255812226|687194853414|1323932957511
24189255812361|687194853414|1323079704754
24189255812556|687194853414|1323492194845
26388279067183|687194853414|1327504039784
26388279067378|687194853414|1328549483270
26388279067551|687194853414|1329783678072
15393162789560|687194853457|1318114732581
8796093022765|549755900076|1308894999952
8796093022765|549755900079|1309125425890
8796093022938|549755900079|1308829281238
8796093023493|549755900079|1308754991201
8796093023893|549755900079|1308732026454
10995116277882|549755900079|1309054735728
10995116278184|549755900079|1309187108627
10995116278799|549755900079|1308748691588
10995116278981|549755900079|1308865272934
10995116279227|549755900079|1308991332524
13194139533433|549755900079|1308733234060
13194139533535|549755900079|1308725199111
13194139533584|549755900079|1308706507012
13194139533653|549755900079|1308820323534
13194139534142|549755900079|1308961224670
13194139534154|549755900079|1308705738393
13194139534548|549755900079|1308773776582
13194139534730|549755900079|1308827654884
15393162789560|549755900079|1308940968457
15393162790223|549755900079|1308782477274
15393162790406|549755900079|1308728205036
17592186044459|549755900079|1309276873789
17592186044532|549755900079|1309594251678
17592186044551|549755900079|1308987779498
250|481036423458|1306791526477
2199023256816|481036423458|1335901782137
4398046512267|481036423458|1313506103852
6597069766821|481036423458|1339414665795
6597069767242|481036423458|1346738628887
8796093022765|481036423458|1325700661648
8796093022938|481036423458|1326245855984
10995116277882|481036423458|1341362189280
10995116278981|481036423458|1345338475063
13194139533584|481036423458|1336176391245
13194139533653|481036423458|1343996628839
13194139534142|481036423458|1316790364189
13194139534730|481036423458|1323142821310
15393162789560|481036423458|1317509670562
15393162790406|481036423458|1324065059957
17592186044459|481036423458|1343508743228
17592186044532|481036423458|1339227648846
17592186044551|481036423458|1319789944422
19791209300004|481036423458|1322240983059
19791209300081|481036423458|1335047387488
19791209301563|481036423458|1316316154319
21990232555586|481036423458|1346440810798
24189255811778|481036423458|1334841522316
24189255812226|481036423458|1340481717165
24189255812556|481036423458|1331795726882
26388279067378|481036423458|1331904942377
26388279067618|481036423458|1342036704924
28587302323283|481036423458|1344477186214
10995116278981|481036423464|1345759764258
21990232555586|893353283888|1334165102964
2199023256181|893353283892|1338368963981
2199023256456|893353283892|1342837601381
2199023256776|893353283892|1344002602372
2199023256816|893353283892|1335251667386
4398046511667|893353283892|1337087118795
6597069766821|893353283892|1334443629471
6597069767347|893353283892|1339487889251
8796093022661|893353283892|1334083238392
8796093022765|893353283892|1347137441286
8796093022938|893353283892|1337947006748
8796093023493|893353283892|1331824771526
8796093023893|893353283892|1334219986759
10995116278184|893353283892|1343584453720
10995116278981|893353283892|1332153791338
13194139533584|893353283892|1332531235363
13194139534154|893353283892|1341394649848
15393162790223|893353283892|1335533241822
17592186044459|893353283892|1346650133586
17592186044551|893353283892|1331999322944
19791209300081|893353283892|1337745865805
19791209300814|893353283892|1334074448882
19791209301519|893353283892|1338889183190
21990232555586|893353283892|1333908777135
24189255811778|893353283892|1346286616598
24189255812556|893353283892|1344751568540
26388279067183|893353283892|1338448817722
26388279067378|893353283892|1347267714736
26388279067551|893353283892|1334882574384
28587302322552|893353283892|1345266392748
28587302323283|893353283892|1340959611368
28587302323385|893353283892|1338957379993
32985348833438|893353283892|1343834300877
32985348834483|893353283892|1346992247304
19791209300081|893353283894|1337880013316
19791209300814|893353283894|1333809240400
19791209301519|893353283894|1339133588170
21990232555586|893353283894|1333959877781
24189255811778|893353283894|1346358455231
24189255812556|893353283894|1344839368884
26388279067183|893353283894|1338349371351
26388279067378|893353283894|1346999769613
26388279067551|893353283894|1334919097260
28587302322552|893353283894|1345468153646
32985348834483|893353283897|1347111483869
26388279067551|1030792237387|1344964390768
26388279067378|343597470043|1328442104180
250|962072760692|1345663547435
2199023256456|962072760692|1346746527063
4398046511667|962072760692|1344054486557
4398046512267|962072760692|1337518093845
6597069767347|962072760692|1342475467168
8796093022661|962072760692|1343419733196
8796093023493|962072760692|1344467423655
10995116278799|962072760692|1346785182409
13194139533535|962072760692|1345125973707
13194139533584|962072760692|1341220831499
13194139534154|962072760692|1341629569817
15393162789560|962072760692|1341241344530
15393162790223|962072760692|1338583392471
15393162790406|962072760692|1345587090581
19791209300004|962072760692|1345702189287
19791209300814|962072760692|1341985849256
19791209301519|962072760692|1341060957570
28587302322552|962072760692|1340626146417
28587302323385|962072760692|1345407746718
30786325579297|962072760692|1346469202797
32985348834483|962072760692|1344252596299
6597069767347|962072760693|1342473291369
250|687194853760|1332248481396
2199023256776|687194853760|1329702491394
2199023256816|687194853760|1332737820851
4398046512267|687194853760|1327509625757
6597069766821|687194853760|1335913384038
6597069767242|687194853760|1347155568735
8796093022661|687194853760|1322068519727
8796093023493|687194853760|1328081309922
8796093023893|687194853760|1341515539005
10995116277882|687194853760|1328093288012
10995116278184|687194853760|1346599020873
13194139533433|687194853760|1343503868127
13194139533584|687194853760|1337259566549
13194139533653|687194853760|1330249607981
13194139534154|687194853760|1322594881201
13194139534548|687194853760|1321790176205
13194139534730|687194853760|1335908054026
15393162789560|687194853760|1316936415714
15393162790223|687194853760|1321797856145
15393162790406|687194853760|1338688522879
17592186045864|687194853760|1330251149659
19791209300004|687194853760|1333592716127
19791209300081|687194853760|1323609331488
21990232556410|687194853760|1333886476274
24189255811778|687194853760|1328020883277
24189255812226|687194853760|1342075948383
24189255812361|687194853760|1334844372506
26388279067183|687194853760|1339594716133
26388279067551|687194853760|1333868501622
26388279067618|687194853760|1345480861033
28587302322552|687194853760|1341289790652
28587302322974|687194853760|1343856615227
28587302323283|687194853760|1335614578797
32985348834483|687194853760|1344837626030
26388279067183|755914330513|1347017093498
28587302322552|755914330513|1346480417931
28587302322974|755914330513|1341289180934
2199023256181|618475377090|1317417354233
4398046512267|618475377090|1329334832564
6597069767242|618475377090|1327680076529
6597069767347|618475377090|1315132545112
8796093022661|618475377090|1323751229542
8796093023493|618475377090|1322841338032
10995116277882|618475377090|1327406285081
10995116278184|618475377090|1320628099170
10995116278981|618475377090|1315948038127
10995116279227|618475377090|1319136776761
13194139533433|618475377090|1343117617184
13194139533653|618475377090|1329463341179
13194139534142|618475377090|1316720497506
13194139534154|618475377090|1322499766598
15393162790223|618475377090|1343154629775
15393162790406|618475377090|1333125966200
17592186044459|618475377090|1326829112583
17592186044551|618475377090|1344711029433
17592186045864|618475377090|1326603408900
19791209300004|618475377090|1315462125370
19791209300081|618475377090|1334517748844
19791209301563|618475377090|1315574131513
21990232555586|618475377090|1343176488644
21990232556410|618475377090|1319635615613
24189255812226|618475377090|1342359039664
24189255812556|618475377090|1342677658408
28587302322974|618475377090|1343133205891
28587302323283|618475377090|1346807295094
28587302323385|618475377090|1334270821120
24189255812361|893353284074|1338435008672
26388279067183|893353284074|1334349680598
17592186045497|1030792237630|1345577764924
4398046511241|618475377262|1313600579409
1222|687194854032|1320377515075
1355|687194854032|1320347023460
4398046511180|687194854032|1320232981295
4398046511241|687194854032|1320413814448
4398046511587|687194854032|1320315180499
6597069766678|687194854032|1320388092817
6597069766720|687194854032|1320625065838
6597069768129|687194854032|1320405914571
8796093023907|687194854032|1320282487906
13194139533439|687194854032|1320434818467
17592186044994|687194854032|1320298521080
17592186045382|687194854032|1320259729211
17592186045497|687194854032|1320355713841
17592186045551|687194854032|1320264506712
17592186046110|687194854032|1320275125991
19791209300020|687194854032|1320640240869
21990232555524|687194854032|1320237663929
21990232555834|687194854032|1320956385974
24189255811164|687194854032|1325295020645
24189255811566|687194854032|1323048416216
24189255811726|687194854032|1323159064668
26388279067066|687194854032|1328209675054
26388279067551|687194854032|1329423195002
26388279068009|687194854032|1327228417963
28587302323268|687194854032|1333510112115
17592186045238|687194854055|1317765218439
8796093022887|687194854154|1318447482316
10995116279452|618475377427|1312260384080
13194139534191|618475377427|1312000966217
15393162789604|549755900894|1337677096319
17592186044994|549755900894|1323637230107
26388279067534|549755900894|1345103238441
15393162789604|549755900895|1337658740760
17592186044994|549755900895|1323642945651
26388279067534|549755900895|1345473079854
15393162789604|687194854412|1318395550730
26388279067534|962072761394|1345747263725
2199023256347|893353284716|1332549888521
2199023256881|893353284716|1332642305083
4398046511163|893353284716|1332567566759
4398046511667|893353284716|1332744066786
4398046512573|893353284716|1332657625529
8796093022765|893353284716|1332815825753
10995116278799|893353284716|1332842398689
10995116279192|893353284716|1332633904408
13194139533535|893353284716|1332557014959
10995116278799|893353284776|1335553778585
10995116279192|893353284776|1335510679728
13194139533535|893353284776|1335551151058
13194139534142|893353284776|1335846322634
15393162790406|893353284776|1335637605560
17592186044425|893353284776|1335549516818
17592186044459|893353284776|1335423402209
17592186045865|893353284776|1335737388405
19791209300370|893353284776|1335895025459
21990232556528|893353284776|1335568515259
26388279066795|893353284776|1335426164802
26388279066885|893353284776|1335508170529
26388279066928|893353284776|1335584163593
26388279067771|893353284776|1335464879837
26388279068009|893353284776|1335557243736
26388279068034|893353284776|1335442038998
1564|824633808083|1326701629149
2199023257206|824633808083|1326640181388
6597069766733|824633808083|1328073056232
6597069767747|824633808083|1326641707383
6597069767851|824633808083|1328125086222
8796093023851|824633808083|1327049527606
10995116278291|824633808083|1326657661567
15393162790476|824633808083|1326758771294
17592186044868|824633808083|1326960345318
17592186045408|824633808083|1326821897198
24189255811566|824633808083|1327035111559
6597069766733|893353284921|1346181380136
6597069767747|893353284921|1339648700510
10995116278291|893353284921|1342986894164
15393162790476|893353284921|1345889215835
17592186045408|893353284921|1346880815569
10995116278291|893353284939|1342982395938
1564|824633808209|1337553679417
2199023257206|824633808209|1336709901879
6597069767747|824633808209|1332138744293
8796093023851|824633808209|1331482704342
6597069767747|824633808211|1331703401798
8796093023851|824633808211|1331403069573
6597069767851|824633808245|1345493158007
8796093023851|1030792238473|1344725114881
17592186045408|1030792238473|1344209140795
24189255811566|1030792238473|1345685062190
10995116278291|824633808268|1331165686619
10995116278291|824633808269|1331277486681
1050|893353285011|1335482187843
150|87781|1264141343635
4398046512201|87781|1273683567212
6597069768129|87781|1280172720294
21990232556410|87781|1315667768268
24189255811663|87781|1324618522932
32985348833314|87781|1345532080733
17592186045360|755914332033|1323908106421
26388279067479|687194855489|1331783870895
26388279067571|687194855489|1332115462676
26388279068296|687194855489|1331618524185
28587302322790|687194855489|1336675537786
13194139533493|206158518737|1299438926168
4398046511941|687194856077|1319129272306
8796093022467|343597472444|1291325521644
21990232556381|687194856189|1320380184482
13194139534267|687194856289|1318345423226
318|206158519270|1283262117999
407|206158519270|1283252938793
870|206158519270|1283170280981
1222|206158519270|1283275586909
1573|206158519270|1283424774899
2199023255898|206158519270|1283275537086
2199023256077|206158519270|1283156787387
2199023256086|206158519270|1283240846936
2199023256849|206158519270|1283145761360
2199023256872|206158519270|1283192792435
2199023257206|206158519270|1283613598563
4398046511941|206158519270|1283521207737
4398046512167|206158519270|1283143657010
4398046512568|206158519270|1283288973057
4398046512764|206158519270|1283214913540
6597069766983|206158519270|1283298237222
6597069767242|206158519270|1283456765860
6597069767884|206158519270|1283391705544
8796093022467|206158519270|1287547606006
8796093022641|206158519270|1288494722522
